,Product ID,Sales,Discount,Profit,order Count,Category Encode,Percentage Profit,Mean Profit Categorical,Least Sale Price,Sub-Category,Profit Predict
10776,FUR-CH-10002924,22.528000000000002,0.6,-20.291999999999998,1,5,-1.110191208357974,11.697042052787832,-109.22748168260216,Chairs,2.8222833742303948
10777,OFF-ST-10002459,12.544,0.6,-12.556000000000001,1,14,-0.9990442816183498,6.524557246851228,-28.37802305225091,Storage,2.0649475815248195
10778,FUR-FU-10000944,5.352,0.6,-4.288,6,9,-1.248134328358209,4.498363758732702,-6.6856214183687115,Furnishings,1.6695770975683786
10784,OFF-FA-10003399,3.592,0.6,-3.688,1,8,-0.9739696312364425,1.26022,1.3286448800000001,Fasteners,1.5801963492736135
10785,OFF-SU-10002412,6.688,0.6,-2.852,1,15,-2.345021037868163,2.294925182481752,-0.9862298102189797,Supplies,1.7569796248429626
10786,TEC-CO-10002567,51.175000000000004,0.602,-54.26499999999999,1,6,-0.9430572192020641,25.13978430112498,-592.0892308050355,Copiers,10.084520697923722
10787,OFF-AP-10003308,151.888,0.6,-102.532,2,1,-1.4813716693325012,24.811801592370525,-1732.4194601309873,Appliances,29.79447993722502
10789,FUR-BO-10004032,33.424,0.6,-20.056,1,4,-1.666533705624252,18.807917595793494,-280.8939188609009,Bookcases,4.788326176993017
10790,TEC-PH-10001146,169.95999999999998,0.6,-157.22,1,13,-1.0810329474621547,17.979630824317184,-1357.949027450474,Phones,25.701166443753877
10791,OFF-AR-10004652,5.048,0.6,-6.452000000000001,1,2,-0.7823930564166149,2.749114742092974,-1.890765609042666,Art,1.6484006861369593
10792,TEC-PH-10004577,17.392,0.6,-10.008000000000001,1,13,-1.7378097521982412,17.979630824317184,-138.95886964826224,Phones,2.6411213155533133
10793,OFF-AP-10003236,25.416,0.6,-17.164,1,1,-1.480773712421347,24.811801592370525,-289.8923746358446,Appliances,4.364894818797666
10794,FUR-BO-10000214,97.264,0.6,-131.316,1,4,-0.7406865880776142,18.807917595793494,-817.4026485186292,Bookcases,16.06525164384091
10795,OFF-BI-10004146,13.72,0.6,-7.22,1,3,-1.9002770083102494,5.364743756435006,-23.08214216914414,Binders,2.1271754606103386
10796,OFF-BI-10002859,3.896,0.6,-2.3440000000000003,1,3,-1.662116040955631,5.364743756435006,-6.5545208375353905,Binders,1.5665526458924433
10798,OFF-PA-10000601,3.592,0.6,-2.528,1,12,-1.4208860759493671,3.761473905291685,-3.1636071339038656,Paper,1.5672816470144966
10799,TEC-CO-10004409,50.697199999999995,0.602,-23.2028,1,6,-2.184960435809471,25.13978430112498,-586.5611363354965,Copiers,9.972262793330309
10800,FUR-BO-10001271,116.62400000000001,0.6,-37.916000000000004,1,4,-3.0758518831100328,18.807917595793494,-980.1032908459106,Bookcases,19.16497418395324
10801,FUR-FU-10003717,5.064,0.6,-1.276,1,9,-3.968652037617555,4.498363758732702,-6.3258570371112,Furnishings,1.6416376403765653
10803,TEC-MA-10003390,71.632,0.6,-42.988,1,11,-1.6663254861821906,8.847668167999117,-245.25608310505646,Machines,6.912685071352442
10804,OFF-SU-10002325,11.4,0.6,-4.86,1,15,-2.3456790123456788,2.294925182481752,-1.6810735401459862,Supplies,2.026557049657633
10805,TEC-AC-10002025,7.840000000000001,0.6,-7.659999999999999,1,0,-1.0234986945169715,10.542759146137087,-33.48761585285738,Accessories,1.7660197580309145
10806,OFF-BI-10000390,1.792,0.6,-0.728,1,3,-2.4615384615384617,5.364743756435006,-3.0148104057657656,Binders,1.4502519431199872
10807,OFF-EN-10003685,10.856,0.6,-10.044,1,7,-1.0808442851453604,2.8998306506849314,-4.88428077191781,Envelopes,1.9807437098932965
10808,OFF-SU-10001412,6.176,0.6,-7.264,1,15,-0.8502202643171806,2.294925182481752,-0.91072896350365,Supplies,1.7278163622380447
10809,OFF-ST-10003811,52.92,0.6,-18.54,1,14,-2.854368932038835,6.524557246851228,-119.71978475168348,Storage,4.777776918270547
10810,OFF-SU-10001595,11.592,0.6,-6.088,1,15,-1.9040735873850199,2.294925182481752,-1.7093863576642345,Supplies,2.0375866053822804
10811,FUR-FU-10000640,5.064,0.6,-2.796,1,9,-1.811158798283262,4.498363758732702,-6.3258570371112,Furnishings,1.6416376403765653
10812,FUR-CH-10004801,15.384,0.6,-16.556,3,5,-0.929209954095192,11.697042052787832,-74.58964747004403,Chairs,2.2773984698620495
10815,TEC-AC-10002938,30.560000000000002,0.6,-22.92,1,0,-1.3333333333333333,10.542759146137087,-130.5333597529747,Accessories,3.4173481413535143
10816,OFF-AR-10000401,5.272,0.6,-6.608,1,2,-0.7978208232445522,2.749114742092974,-1.9746664601570787,Art,1.6610867791422308
10817,OFF-SU-10003973,11.544,0.6,-10.116,1,15,-1.1411625148279954,2.294925182481752,-1.7023081532846724,Supplies,2.034828887018435
10818,OFF-PA-10001409,4.896,0.6,-3.924,1,12,-1.2477064220183487,3.761473905291685,-4.312088120154044,Paper,1.640462492691121
10819,OFF-FA-10000196,3.848,0.6,-4.532,1,8,-0.8490732568402471,1.26022,1.42333672,Fasteners,1.5948621016353144
10820,FUR-FU-10000546,13.008,0.6,-7.492,1,9,-1.7362520021356111,4.498363758732702,-16.249357886797487,Furnishings,2.093971870986593
10821,TEC-AC-10001831,19.024,0.6,-17.616,1,0,-1.0799273387829247,10.542759146137087,-81.25872499805597,Accessories,2.5113034006866073
10822,FUR-BO-10004103,97.0,0.6,-24.26,1,4,-3.998351195383347,18.807917595793494,-815.1840033959845,Bookcases,16.020628351972682
10823,OFF-BI-10003417,1.8639999999999999,0.6,-2.7960000000000003,1,3,-0.6666666666666665,5.364743756435006,-3.1359411809974267,Binders,1.4542095493989748
10824,OFF-EN-10004443,10.2,0.6,-6.12,1,7,-1.6666666666666665,2.8998306506849314,-4.58913631849315,Envelopes,1.9432174622535925
10825,OFF-PA-10002193,4.712,0.6,-4.008,1,12,-1.1756487025948104,3.761473905291685,-4.150032520867208,Paper,1.6301193117685244
10826,OFF-EN-10002046,7.064,0.6,-8.836,2,7,-0.7994567677682209,2.8998306506849314,-3.178201858219177,Envelopes,1.766717066020675
10828,OFF-FA-10004377,3.536,0.6,-4.164,2,8,-0.8491834774255524,1.26022,1.3079310400000002,Fasteners,1.5791805163072183
10830,FUR-BO-10003880,32.912,0.6,-32.108,1,4,-1.0250404883518127,18.807917595793494,-276.5910919563777,Bookcases,4.710905642561983
10831,TEC-AC-10002048,11.072,0.6,-15.788,2,0,-0.7012921205979225,10.542759146137087,-47.2927146330149,Accessories,1.9693667182098054
10833,OFF-ST-10003489,12.799999999999999,0.6,-17.599999999999998,2,14,-0.7272727272727273,6.524557246851228,-28.957166379847862,Storage,2.082319265319228
10835,OFF-PA-10001085,7.079999999999999,0.6,-7.98,1,12,-0.8872180451127818,3.761473905291685,-6.235617624732564,Paper,1.7636581332290149
10836,TEC-AC-10002545,65.952,0.6,-32.988,1,0,-1.999272462713714,10.542759146137087,-281.70602560301654,Accessories,6.900193377817629
10837,OFF-FA-10000134,3.152,0.6,-3.7079999999999997,6,8,-0.8500539374325783,1.26022,1.1658932800000001,Fasteners,1.566754230944241
10843,FUR-CH-10001191,24.456,0.6,-29.964,2,5,-0.816179415298358,11.697042052787832,-118.5754302214896,Chairs,2.983826865013988
10845,OFF-AR-10002153,3.296,0.6,-3.804,2,2,-0.8664563617245005,2.749114742092974,-1.234541094969221,Art,1.5515651276058975
10847,OFF-EN-10003604,2.272,0.6,-1.148,1,7,-1.9790940766550522,2.8998306506849314,-1.0222076191780824,Envelopes,1.4937053823839648
10848,FUR-CH-10003874,14.808,0.6,-14.072,1,5,-1.052302444570779,11.697042052787832,-71.79689935884112,Chairs,2.2314376018917415
10849,OFF-PA-10000644,12.88,0.6,-13.219999999999999,1,12,-0.97428139183056,3.761473905291685,-11.34389195007845,Paper,2.0946184799000065
10850,OFF-AR-10001571,2.68,0.6,-2.68,1,2,-1.0,2.749114742092974,-1.0038137544045846,Art,1.5146358656190486
10851,OFF-PA-10002258,7.448,0.6,-3.912,1,12,-1.9038854805725973,3.761473905291685,-6.559728823306234,Paper,1.7844936526038921
10852,TEC-AC-10004812,9.632,0.6,-7.708,1,0,-1.24961079398028,10.542759146137087,-41.1419280477962,Accessories,1.8760663919599025
10853,OFF-SU-10000706,3.688,0.6,-3.5119999999999996,1,15,-1.050113895216401,2.294925182481752,-0.5438420364963505,Supplies,1.5864627411244
10854,OFF-PA-10003002,6.3759999999999994,0.6,-5.5840000000000005,1,12,-1.141833810888252,3.761473905291685,-5.61557881006989,Paper,1.723860900627173
10855,OFF-PA-10001115,4.832,0.6,-1.468,1,12,-3.291553133514986,3.761473905291685,-4.25572095518471,Paper,1.636864229841727
10856,OFF-ST-10004428,54.568,0.6,-23.192,1,14,-2.3528803035529493,6.524557246851228,-123.4480199230889,Storage,4.90122866628343
10857,OFF-FA-10003542,2.7760000000000002,0.6,-2.504,1,8,-1.1086261980830672,1.26022,1.0268146400000002,Fasteners,1.5334852906459275
10858,TEC-PH-10003982,36.952,0.6,-35.108,1,13,-1.0525236413353083,17.979630824317184,-295.2396591100843,Phones,5.174068842132364
10859,OFF-AP-10001408,140.28799999999998,0.6,-210.43200000000002,1,1,-0.6666666666666665,24.811801592370525,-1600.111010895238,Appliances,27.54425145883
10860,OFF-EN-10003737,10.552000000000001,0.6,-11.088,6,7,-0.9516594516594519,2.8998306506849314,-4.7475065130137,Envelopes,1.9751283360980025
10866,OFF-FA-10001832,4.4799999999999995,0.6,-3.48,1,8,-1.2873563218390804,1.26022,1.6571072,Fasteners,1.6310912441530832
10867,OFF-EN-10003887,13.591999999999999,0.6,-17.348,1,7,-0.7834908923218814,2.8998306506849314,-6.115249102054793,Envelopes,2.13779679808615
10868,OFF-AR-10004049,12.184,0.6,-6.416,1,2,-1.8990024937655858,2.749114742092974,-4.563607008830399,Art,2.0552963261296924
10869,FUR-BO-10003174,45.52,0.6,-46.66,1,4,-0.9755679382768968,18.807917595793494,-382.54820448026,Bookcases,6.756710479686035
10870,TEC-MA-10002989,70.64,0.6,-45.92,1,11,-1.538327526132404,8.847668167999117,-241.85963969372887,Machines,6.815420636656043
10871,FUR-CH-10003696,11.608,0.6,-4.652,1,5,-2.495270851246776,11.697042052787832,-56.28163207438058,Chairs,2.0095614339797336
10872,OFF-EN-10002096,9.96,0.6,-6.98,1,7,-1.4269340974212035,2.8998306506849314,-4.481156640410958,Envelopes,1.9295009255683766
10873,FUR-CH-10004062,38.24,0.6,-38.24,2,5,-1.0,11.697042052787832,-185.40744404930336,Chairs,4.247187120365979
10875,OFF-AR-10001338,14.376,0.6,-4.324,1,2,-3.3246993524514337,2.749114742092974,-5.384636766164299,Art,2.181416904886021
10876,OFF-EN-10004956,12.384,0.6,-17.976,2,7,-0.6889185580774366,2.8998306506849314,-5.571751389041097,Envelopes,2.0705470890484463
10878,OFF-PA-10003052,6.32,0.6,-2.06,1,12,-3.0679611650485437,3.761473905291685,-5.566257540721724,Paper,1.7206987127780522
10879,OFF-BI-10003253,2.776,0.6,-3.544,1,3,-0.783295711060948,5.364743756435006,-4.670264333931788,Binders,1.5044759760443114
10880,OFF-LA-10000495,1.7760000000000002,0.6,-0.8039999999999999,2,10,-2.2089552238805976,1.2406590753424658,0.6742947410958904,Labels,1.4805290813460203
10882,OFF-AP-10001920,82.952,0.6,-24.888,1,1,-3.3330118932819026,24.811801592370525,-946.1422828451598,Appliances,16.97410310084883
10883,OFF-BI-10000631,7.464,0.6,-11.196,1,3,-0.6666666666666667,5.364743756435006,-12.557223699015445,Binders,1.7668377574403138
10884,OFF-AR-10000067,7.792,0.6,-4.108,1,2,-1.8967867575462514,2.749114742092974,-2.918551035194225,Art,1.8041926961785535
10885,TEC-MA-10001731,46.464,0.6,-26.736,1,11,-1.7378815080789944,8.847668167999117,-159.0850268789555,Machines,4.590401401264302
10886,TEC-MA-10002864,46.38399999999999,0.6,-28.996,7,11,-1.5996689198510137,8.847668167999117,-158.81112015223547,Machines,4.598324077512572
10893,OFF-BI-10004442,3.872,0.6,-5.148000000000001,1,3,-0.752136752136752,5.364743756435006,-6.514143912458172,Binders,1.5652184419316768
10894,TEC-CO-10004649,69.5945,0.602,-72.0455,1,6,-0.9659798321893802,25.13978430112498,-805.2008592723213,Copiers,14.320425153030648
10895,OFF-LA-10001202,3.128,0.6,-1.572,1,10,-1.9898218829516539,1.2406590753424658,1.1876092061643835,Labels,1.555666381891804
10896,TEC-AC-10001951,29.92,0.6,-16.46,1,0,-1.8177399756986634,10.542759146137087,-127.7996768262108,Accessories,3.3636810578398197
10897,OFF-FA-10002992,4.464,0.6,-5.816,1,8,-0.7675378266850069,1.26022,1.6511889600000003,Fasteners,1.6301736460108884
10898,OFF-ST-10000917,36.368,0.6,-50.012,1,14,-0.7271854754858834,6.524557246851228,-82.27454897674275,Storage,3.590532536765501
10899,OFF-LA-10001228,2.256,0.6,-2.144,1,10,-1.052238805970149,1.2406590753424658,0.8565365630136985,Labels,1.5057744752739382
10900,TEC-CO-10004985,70.3425,0.602,-79.8975,1,6,-0.880409274382803,25.13978430112498,-813.855138600942,Copiers,14.485375510647657
10901,TEC-AC-10000342,12.752,0.6,-4.468,1,0,-2.854073410922113,10.542759146137087,-54.468632315770066,Accessories,2.076341500562968
10902,FUR-CH-10004151,26.104,0.6,-35.896,2,5,-0.7272119456206819,11.697042052787832,-126.5657928729868,Chairs,3.1235440270336454
10904,OFF-BI-10003718,1.544,0.6,-0.8960000000000001,4,3,-1.7232142857142856,5.364743756435006,-2.5975821799678247,Binders,1.4434510753870953
10908,FUR-CH-10000182,15.447999999999999,0.6,-7.351999999999999,1,5,-2.1011969532100108,11.697042052787832,-74.8999528157332,Chairs,2.277470881746112
10909,OFF-SU-10000113,13.744,0.6,-11.696,2,15,-1.1751025991792066,2.294925182481752,-2.0267258540146003,Supplies,2.163647446449623
10911,FUR-FU-10002834,4.696,0.6,-5.184,1,9,-0.9058641975308641,4.498363758732702,-5.866158105504386,Furnishings,1.6210174551447594
10912,OFF-PA-10000420,14.008000000000001,0.6,-8.772,1,12,-1.5968992248062015,3.761473905291685,-12.337363232662959,Paper,2.1596194224454592
10913,OFF-PA-10000354,7.4,0.6,-9.26,1,12,-0.7991360691144709,3.761473905291685,-6.517453449579236,Paper,1.7817747149738992
10914,OFF-BI-10004251,1.816,0.6,-0.564,1,3,-3.2198581560283692,5.364743756435006,-3.055187330842986,Binders,1.4515709694816792
10915,OFF-AR-10003688,13.472,0.6,-19.548,1,2,-0.6891753632085125,2.749114742092974,-5.046036902738269,Art,2.1293396500826773
10916,OFF-EN-10002926,10.176,0.6,-9.424,1,7,-1.0797962648556876,2.8998306506849314,-4.578338350684932,Envelopes,1.9418455051843395
10917,OFF-ST-10004947,14.584,0.6,-7.676,5,14,-1.8999478895257946,6.524557246851228,-32.99307144403915,Storage,2.1958452549710827
10922,OFF-AR-10004215,14.031999999999998,0.6,-8.427999999999999,1,2,-1.6649264356905553,2.749114742092974,-5.255789030524305,Art,2.1615893207974466
10923,OFF-AP-10000285,80.65599999999999,0.6,-60.504,1,1,-1.3330688880074044,24.811801592370525,-919.9543346171184,Appliances,16.507247834999404
10924,FUR-BO-10001318,104.616,0.6,-47.084,1,4,-2.2219012828136946,18.807917595793494,-879.1885536007661,Bookcases,17.2827489512307
10925,FUR-CH-10001347,22.208000000000002,0.6,-32.772000000000006,1,5,-0.6776516538508482,11.697042052787832,-107.67595495415611,Chairs,2.7962872795634084
10926,FUR-CH-10001701,15.408,0.6,-5.792,1,5,-2.660220994475138,11.697042052787832,-74.70601197467747,Chairs,2.274577805861739
10927,OFF-PA-10001448,7.008,0.6,-6.312,1,12,-1.1102661596958174,3.761473905291685,-6.1722045641420635,Paper,1.7595842206637329
10928,FUR-CH-10003353,121.904,0.6,-82.296,1,5,-1.4812870613395546,11.697042052787832,-591.054107201524,Chairs,14.536310711330437
10929,FUR-BO-10000517,32.544,0.6,-44.756,1,4,-0.7271427294664402,18.807917595793494,-273.49843511875173,Bookcases,4.655603742081112
10930,OFF-BI-10002510,2.144,0.6,-0.976,1,3,-2.19672131147541,5.364743756435006,-3.6070053068983263,Binders,1.4696152697367992
10931,TEC-CO-10004191,34.1485,0.602,-36.2115,1,6,-0.9430291481987766,25.13978430112498,-395.0944621034832,Copiers,6.188686857691245
10932,OFF-AP-10000653,18.792,0.6,-18.328,3,1,-1.0253164556962027,24.811801592370525,-214.3396877619135,Appliances,3.2280389391954856
10935,TEC-AC-10000598,11.24,0.6,-9.28,1,0,-1.2112068965517242,10.542759146137087,-48.010306401290435,Accessories,1.977920874215684
10936,OFF-BI-10004581,13.272,0.6,-15.928,1,3,-0.8332496233048718,5.364743756435006,-22.328439567702702,Binders,2.100987546899603
10937,OFF-EN-10004479,2.56,0.6,-1.36,1,7,-1.8823529411764706,2.8998306506849314,-1.1517832328767117,Envelopes,1.5099043567236805
10938,OFF-PA-10002231,7.936,0.6,-11.723999999999998,1,12,-0.6769020812009554,3.761473905291685,-6.989528456197405,Paper,1.8121576461283269
10939,FUR-BO-10002592,39.583999999999996,0.6,-36.616,1,4,-1.081057461219139,18.807917595793494,-332.66230505594484,Bookcases,5.760132517074268
10940,OFF-AP-10001975,74.104,0.6,-77.816,1,1,-0.9522977279736815,24.811801592370525,-845.2228726005127,Appliances,15.135497312984768
10941,TEC-AC-10002224,14.815999999999999,0.6,-16.684,1,0,-0.8880364421002157,10.542759146137087,-63.28475975458353,Accessories,2.214777519219453
10942,FUR-BO-10000184,52.56,0.6,-48.620000000000005,1,4,-1.081036610448375,18.807917595793494,-441.7120744174531,Bookcases,7.99550167710067
10943,OFF-ST-10003331,2.88,0.6,-2.68,1,14,-1.0746268656716418,6.524557246851228,-6.51536243546577,Storage,1.5134681097712672
10944,OFF-PA-10003556,8.184000000000001,0.6,-11.676,1,12,-0.7009249743062693,3.761473905291685,-7.207951220453575,Paper,1.8262313625866469
10945,TEC-PH-10001602,17.736,0.6,-12.864,2,13,-1.3787313432835822,17.979630824317184,-141.7073661500448,Phones,2.6795147338431846
10947,OFF-EN-10004564,9.912,0.6,-8.927999999999999,1,7,-1.110215053763441,2.8998306506849314,-4.459560704794523,Envelopes,1.926758427479534
10948,FUR-CH-10002693,48.632,0.6,-57.148,1,5,-0.8509834114929655,11.697042052787832,-235.793274555589,Chairs,5.325534101532959
10949,TEC-CO-10002467,31.84,0.602,-12.96,1,6,-2.45679012345679,25.13978430112498,-368.38536607390967,Copiers,5.696774128887235
10952,TEC-PH-10001413,46.232,0.6,-35.848,1,13,-1.289667484936398,17.979630824317184,-369.38514613491606,Phones,6.641510462325776
10953,TEC-AC-10003400,7.896,0.6,-2.184,1,0,-3.615384615384615,10.542759146137087,-33.726813108949216,Accessories,1.7694029900167507
10954,OFF-EN-10003544,4.664,0.6,-3.976,1,7,-1.1730382293762576,2.8998306506849314,-2.09840507739726,Envelopes,1.6285465394242777
10955,OFF-EN-10001669,12.976,0.6,-8.764,1,7,-1.480602464628024,2.8998306506849314,-5.8381012616438355,Envelopes,2.102360919316382
10956,OFF-LA-10004700,3.496,0.6,-4.204,1,10,-0.8315889628924834,1.2406590753424658,1.3273279363013697,Labels,1.5767405008881425
10957,FUR-CH-10004642,22.312,0.6,-18.968,1,5,-1.176296921130325,11.697042052787832,-108.18020114090106,Chairs,2.8047221167590948
10958,OFF-LA-10001287,2.2,0.6,-1.44,1,10,-1.527777777777778,1.2406590753424658,0.8352750171232877,Labels,1.5025725544351616
10959,OFF-EN-10000872,4.848,0.6,-5.952,1,7,-0.814516129032258,2.8998306506849314,-2.181189497260273,Envelopes,1.6389471068666666
10960,OFF-LA-10003898,2.736,0.6,-3.164,1,10,-0.8647281921618205,1.2406590753424658,1.0387783849315069,Labels,1.533230143119276
10961,OFF-SU-10004799,3.52,0.6,-3.36,1,15,-1.0476190476190477,2.294925182481752,-0.5190683211678842,Supplies,1.5769396416243282
10962,OFF-FA-10002831,2.344,0.6,-0.956,1,8,-2.4518828451882846,1.26022,0.8670221600000001,Fasteners,1.5087781514873413
10963,OFF-EN-10001768,3.344,0.6,-4.276,1,7,-0.7820392890551918,2.8998306506849314,-1.5045168479452053,Envelopes,1.5540516627931495
10964,OFF-ST-10001073,34.232,0.6,-51.348000000000006,1,14,-0.6666666666666666,6.524557246851228,-77.44232183710562,Storage,3.444609827465527
10965,OFF-PA-10002671,5.28,0.6,-1.6,1,12,-3.3,3.761473905291685,-4.650291109970047,Paper,1.6620662801604098
10966,FUR-CH-10000136,26.704,0.6,-8.696,1,5,-3.0708371665133396,11.697042052787832,-129.47490548882314,Chairs,3.172951857638914
10967,OFF-ST-10004793,35.768,0.6,-50.092,1,14,-0.7140461550746626,6.524557246851228,-80.91718180268737,Storage,3.5493688080230896
10968,OFF-AR-10001696,4.032,0.6,-2.128,1,2,-1.894736842105263,2.749114742092974,-1.5102153200594355,Art,1.590930990088843
10969,FUR-CH-10003180,22.592,0.6,-33.328,1,5,-0.6778684589534325,11.697042052787832,-109.53778702829138,Chairs,2.827497777015992
10970,OFF-BI-10001927,14.112,0.6,-20.828,1,3,-0.677549452659881,5.364743756435006,-23.741631945405402,Binders,2.150138044662995
10971,OFF-FA-10002708,2.728,0.6,-2.392,1,8,-1.1404682274247493,1.26022,1.00905992,Fasteners,1.5307392916642115
10972,OFF-EN-10001476,12.032,0.6,-8.128,1,7,-1.4803149606299213,2.8998306506849314,-5.413381194520547,Envelopes,2.048142171760503
10973,OFF-BI-10001284,1.72,0.6,-0.78,1,3,-2.205128205128205,5.364743756435006,-2.8936796305341055,Binders,1.4462959185921775
10974,TEC-PH-10001329,22.024,0.6,-29.196,1,13,-0.754349910946705,17.979630824317184,-175.96769463738084,Phones,3.155767019024154
10975,TEC-PH-10000785,33.64,0.6,-47.1,1,13,-0.7142250530785562,17.979630824317184,-268.77739046501506,Phones,4.685006890556103
10976,TEC-PH-10000332,169.66400000000002,0.6,-199.356,1,13,-0.8510604145348022,17.979630824317184,-1355.5840420884751,Phones,25.664288949466624
10977,OFF-ST-10004160,14.208,0.6,-19.552,1,14,-0.7266775777414075,6.524557246851228,-32.14245468163113,Storage,2.163967594075899
10978,OFF-AP-10001955,81.808,0.6,-120.672,1,1,-0.6779368867674358,24.811801592370525,-933.093932334324,Appliances,16.742378304864147
10979,OFF-LA-10004543,2.368,0.6,-3.512,1,10,-0.6742596810933941,1.2406590753424658,0.8990596547945204,Labels,1.512179094867065
10980,OFF-AP-10004226,144.624,0.6,-173.556,2,1,-0.8332987623591231,24.811801592370525,-1649.5669967474976,Appliances,28.37428864237079
10982,OFF-ST-10001513,7.04,0.6,-6.0,1,14,-1.1733333333333333,6.524557246851228,-15.926441508916323,Storage,1.7458717255450864
10983,TEC-CO-10004928,69.11666666666666,0.602,-31.623333333333335,1,6,-2.1856224306946346,25.13978430112498,-799.6723791397108,Copiers,14.214676217120129
10984,OFF-EN-10004173,6.936,0.6,-3.304,6,7,-2.099273607748184,2.8998306506849314,-3.1206126965753427,Envelopes,1.7690231826846556
10990,OFF-BI-10003064,7.5360000000000005,0.6,-4.524,1,3,-1.6657824933687004,5.364743756435006,-12.6783544742471,Binders,1.770918754896364
10991,FUR-FU-10001667,6.72,0.6,-8.74,1,9,-0.7688787185354691,4.498363758732702,-8.394502229341878,Furnishings,1.7347965996857653
10992,FUR-BO-10002042,109.904,0.6,-109.916,1,4,-0.99989082572146,18.807917595793494,-923.6286877240441,Bookcases,18.127780916458818
10993,FUR-BO-10004371,109.896,0.6,-63.20399999999999,1,4,-1.7387507119802545,18.807917595793494,-923.561456053661,Bookcases,18.12652192087802
10994,OFF-BI-10001279,7.864,0.6,-3.356,1,3,-2.3432657926102505,5.364743756435006,-13.230172450302447,Binders,1.7895295830188331
10995,TEC-AC-10004715,6.928,0.6,-4.172,1,0,-1.6605944391179293,10.542759146137087,-29.59211768221887,Accessories,1.711430877392253
10996,FUR-CH-10001536,48.032000000000004,0.6,-37.228,2,5,-1.2902116686365102,11.697042052787832,-232.88416193975257,Chairs,5.26277738435769
10998,OFF-SU-10001554,11.008,0.6,-15.692,1,15,-0.7015039510578638,2.294925182481752,-1.6232682043795634,Supplies,2.0040492897171944
10999,OFF-SU-10004932,4.4,0.6,-5.72,1,15,-0.7692307692307693,2.294925182481752,-0.6488354014598547,Supplies,1.6268530330897235
11000,TEC-PH-10001846,45.224,0.6,-19.236,1,13,-2.3510085256810145,17.979630824317184,-361.3314121994601,Phones,6.476146349656332
11001,TEC-AC-10001106,15.8,0.6,-18.58,1,0,-0.8503767491926805,10.542759146137087,-67.48779725448297,Accessories,2.282414798290631
11002,OFF-BI-10002607,3.496,0.6,-2.804,1,3,-1.2467902995720401,5.364743756435006,-5.88157208624839,Binders,1.5443387061440106
11003,FUR-FU-10002784,14.144,0.6,-4.256,1,9,-3.3233082706766917,4.498363758732702,-17.66842850175767,Furnishings,2.159771336007921
11004,FUR-BO-10001524,33.296,0.6,-23.324,1,4,-1.4275424455496484,18.807917595793494,-279.81821213477,Bookcases,4.768919240718624
11005,OFF-LA-10003821,3.048,0.6,-1.612,2,10,-1.890818858560794,1.2406590753424658,1.1572355691780822,Labels,1.5532779835287513
11007,OFF-LA-10001256,1.624,0.6,-0.976,1,10,-1.6639344262295084,1.2406590753424658,0.6165848308219177,Labels,1.469653575326923
11008,OFF-PA-10004296,7.976,0.6,-6.784,1,12,-1.1757075471698113,3.761473905291685,-7.02475793430324,Paper,1.8144269185464381
11009,TEC-CO-10001271,32.2221,0.602,-33.3579,1,6,-0.9659510940436897,25.13978430112498,-372.8062218646396,Copiers,5.7772407338016905
11010,OFF-LA-10001067,2.96,0.6,-4.4399999999999995,1,10,-0.6666666666666667,1.2406590753424658,1.1238245684931507,Labels,1.5460492989141557
11011,FUR-BO-10002574,33.064,0.6,-29.776,1,4,-1.1104245029554003,18.807917595793494,-277.8684936936581,Bookcases,4.733832046567258
11012,TEC-AC-10000766,10.216,0.6,-8.184,1,0,-1.2482893450635386,10.542759146137087,-43.63641371846824,Accessories,1.9127205156873117
11013,TEC-AC-10004094,22.128,0.6,-14.392,1,0,-1.5375208449138411,10.542759146137087,-94.51708719286074,Accessories,2.741985249349412
11014,FUR-CH-10002817,19.8,0.6,-14.86,1,5,-1.3324360699865412,11.697042052787832,-96.00071632259953,Chairs,2.6047675212122243
11015,OFF-PA-10003395,7.056,0.6,-4.604,6,12,-1.5325803649000869,3.761473905291685,-6.214479937869063,Paper,1.774081525266567
11021,TEC-PH-10001137,32.864,0.6,-23.836000000000002,1,13,-1.3787548246350056,17.979630824317184,-262.5772937051799,Phones,4.573480740938919
11023,OFF-AR-10002811,3.528,0.6,-5.132,1,2,-0.6874512860483243,2.749114742092974,-1.321438405052005,Art,1.5624655131021257
11024,OFF-EN-10003731,10.28,0.6,-8.74,1,7,-1.1762013729977117,2.8998306506849314,-4.625129544520549,Envelopes,1.9477911392932228
11025,FUR-CH-10000920,121.472,0.6,-115.408,1,5,-1.0525440177457368,11.697042052787832,-588.9595461181218,Chairs,14.480122107708254
11026,OFF-FA-10003850,3.576,0.6,-5.284,1,8,-0.6767600302800909,1.26022,1.3227266400000004,Fasteners,1.579279918816873
11027,OFF-BI-10001546,2.288,0.6,-1.892,1,3,-1.2093023255813953,5.364743756435006,-3.8492668573616458,Binders,1.4775475167692704
11028,OFF-FA-10004108,4.296,0.6,-3.564,1,8,-1.2053872053872055,1.26022,1.5890474400000003,Fasteners,1.6205401339888112
11029,OFF-BI-10000051,13.712,0.6,-7.548,1,3,-1.816640169581346,5.364743756435006,-23.0686831941184,Binders,2.1267073042126654
11030,OFF-SU-10004317,9.672,0.6,-7.988,1,15,-1.2108162243365048,2.294925182481752,-1.426258182481753,Supplies,1.9274494486988374
